ndataset,es,errorsd,n,k,hyp_val,seed
111,0.2,0.81,20,3,0.1,109198903
112,0.2,0.81,20,3,0.1,1805583435
113,0.2,0.81,20,3,0.1,407815767
114,0.2,0.81,20,3,0.1,1209401479
115,0.2,0.81,20,3,0.1,1899456424
116,0.2,0.81,20,3,0.1,697730417
117,0.2,0.81,20,3,0.1,1696110604
118,0.2,0.81,20,3,0.1,295348974
119,0.2,0.81,20,3,0.1,1274820646
120,0.2,0.81,20,3,0.1,872465424
121,0.2,0.81,20,3,0.1,1716269556
122,0.2,0.81,20,3,0.1,1741520157
123,0.2,0.81,20,3,0.1,931746321
124,0.2,0.81,20,3,0.1,361676287
125,0.2,0.81,20,3,0.1,1351169138
126,0.2,0.81,20,3,0.1,438259329
127,0.2,0.81,20,3,0.1,1012586617
128,0.2,0.81,20,3,0.1,563673027
129,0.2,0.81,20,3,0.1,427880480
130,0.2,0.81,20,3,0.1,1195987029
131,0.2,0.81,20,3,0.1,641751165
132,0.2,0.81,20,3,0.1,614351104
133,0.2,0.81,20,3,0.1,702639826
134,0.2,0.81,20,3,0.1,109269564
135,0.2,0.81,20,3,0.1,837897903
136,0.2,0.81,20,3,0.1,1501367436
137,0.2,0.81,20,3,0.1,955297890
138,0.2,0.81,20,3,0.1,1618250752
139,0.2,0.81,20,3,0.1,1830137363
140,0.2,0.81,20,3,0.1,919263268
141,0.2,0.81,20,3,0.1,2020650552
142,0.2,0.81,20,3,0.1,1887500039
143,0.2,0.81,20,3,0.1,777968540
144,0.2,0.81,20,3,0.1,1144498374
145,0.2,0.81,20,3,0.1,249474025
146,0.2,0.81,20,3,0.1,1387697659
147,0.2,0.81,20,3,0.1,1656835856
148,0.2,0.81,20,3,0.1,942733473
149,0.2,0.81,20,3,0.1,1723536577
150,0.2,0.81,20,3,0.1,1570327957
151,0.2,0.81,20,3,0.1,1749908681
152,0.2,0.81,20,3,0.1,1767222824
153,0.2,0.81,20,3,0.1,641131737
154,0.2,0.81,20,3,0.1,715638711
155,0.2,0.81,20,3,0.1,391400737
156,0.2,0.81,20,3,0.1,2007690242
157,0.2,0.81,20,3,0.1,2129779453
158,0.2,0.81,20,3,0.1,1040887670
159,0.2,0.81,20,3,0.1,1064263781
160,0.2,0.81,20,3,0.1,1667506434
161,0.2,0.81,20,3,0.1,622192878
162,0.2,0.81,20,3,0.1,1641162264
163,0.2,0.81,20,3,0.1,2117504329
164,0.2,0.81,20,3,0.1,1946525873
165,0.2,0.81,20,3,0.1,22895844
166,0.2,0.81,20,3,0.1,333081652
167,0.2,0.81,20,3,0.1,113630121
168,0.2,0.81,20,3,0.1,520357742
169,0.2,0.81,20,3,0.1,1551312448
170,0.2,0.81,20,3,0.1,1911217345
171,0.2,0.81,20,3,0.1,927876386
172,0.2,0.81,20,3,0.1,259992166
173,0.2,0.81,20,3,0.1,867961467
174,0.2,0.81,20,3,0.1,1268293564
175,0.2,0.81,20,3,0.1,352035327
176,0.2,0.81,20,3,0.1,114422603
177,0.2,0.81,20,3,0.1,201774768
178,0.2,0.81,20,3,0.1,1832612445
179,0.2,0.81,20,3,0.1,1289020070
180,0.2,0.81,20,3,0.1,1892530762
181,0.2,0.81,20,3,0.1,59700238
182,0.2,0.81,20,3,0.1,1323093708
183,0.2,0.81,20,3,0.1,1323227945
184,0.2,0.81,20,3,0.1,1012427737
185,0.2,0.81,20,3,0.1,1989466235
186,0.2,0.81,20,3,0.1,1966564462
187,0.2,0.81,20,3,0.1,1028489622
188,0.2,0.81,20,3,0.1,781011410
189,0.2,0.81,20,3,0.1,1104361202
190,0.2,0.81,20,3,0.1,1638402274
191,0.2,0.81,20,3,0.1,134011992
192,0.2,0.81,20,3,0.1,856859959
193,0.2,0.81,20,3,0.1,1729920624
194,0.2,0.81,20,3,0.1,427163172
195,0.2,0.81,20,3,0.1,1624439515
196,0.2,0.81,20,3,0.1,569787327
197,0.2,0.81,20,3,0.1,2033022945
198,0.2,0.81,20,3,0.1,73956315
199,0.2,0.81,20,3,0.1,728363087
200,0.2,0.81,20,3,0.1,1001129897
201,0.2,0.81,20,3,0.1,656876175
202,0.2,0.81,20,3,0.1,2085008585
203,0.2,0.81,20,3,0.1,1781576078
204,0.2,0.81,20,3,0.1,1182360643
205,0.2,0.81,20,3,0.1,47517030
206,0.2,0.81,20,3,0.1,1375427706
207,0.2,0.81,20,3,0.1,670799620
208,0.2,0.81,20,3,0.1,454413221
209,0.2,0.81,20,3,0.1,1796269743
210,0.2,0.81,20,3,0.1,1365935114
211,0.2,0.81,20,3,0.1,448818042
212,0.2,0.81,20,3,0.1,1397121505
213,0.2,0.81,20,3,0.1,1944050125
214,0.2,0.81,20,3,0.1,1305294364
215,0.2,0.81,20,3,0.1,892712045
216,0.2,0.81,20,3,0.1,1224016840
217,0.2,0.81,20,3,0.1,1900380280
218,0.2,0.81,20,3,0.1,1429587096
219,0.2,0.81,20,3,0.1,1408811288
220,0.2,0.81,20,3,0.1,193469239
221,0.2,0.81,20,3,0.1,1281997485
222,0.2,0.81,20,3,0.1,1256497022
223,0.2,0.81,20,3,0.1,1991005910
224,0.2,0.81,20,3,0.1,1262116323
225,0.2,0.81,20,3,0.1,1418601156
226,0.2,0.81,20,3,0.1,801186458
227,0.2,0.81,20,3,0.1,510763829
228,0.2,0.81,20,3,0.1,1934086991
229,0.2,0.81,20,3,0.1,926022193
230,0.2,0.81,20,3,0.1,1402253420
231,0.2,0.81,20,3,0.1,749096715
232,0.2,0.81,20,3,0.1,337752244
233,0.2,0.81,20,3,0.1,1726076632
234,0.2,0.81,20,3,0.1,617478248
235,0.2,0.81,20,3,0.1,987354842
236,0.2,0.81,20,3,0.1,880649830
237,0.2,0.81,20,3,0.1,1535510394
238,0.2,0.81,20,3,0.1,1682908450
239,0.2,0.81,20,3,0.1,689744247
240,0.2,0.81,20,3,0.1,1421208352
241,0.2,0.81,20,3,0.1,668958346
242,0.2,0.81,20,3,0.1,2090997849
243,0.2,0.81,20,3,0.1,1174795783
244,0.2,0.81,20,3,0.1,1892297469
245,0.2,0.81,20,3,0.1,1464169258
246,0.2,0.81,20,3,0.1,28092985
247,0.2,0.81,20,3,0.1,379780536
248,0.2,0.81,20,3,0.1,700535398
249,0.2,0.81,20,3,0.1,218466127
250,0.2,0.81,20,3,0.1,1135435363
251,0.2,0.81,20,3,0.1,1910694496
252,0.2,0.81,20,3,0.1,114205685
253,0.2,0.81,20,3,0.1,81035259
254,0.2,0.81,20,3,0.1,1517983623
255,0.2,0.81,20,3,0.1,2071294890
256,0.2,0.81,20,3,0.1,1479815658
257,0.2,0.81,20,3,0.1,1702823596
258,0.2,0.81,20,3,0.1,119281407
259,0.2,0.81,20,3,0.1,2041293633
260,0.2,0.81,20,3,0.1,1965747478
261,0.2,0.81,20,3,0.1,1025508047
262,0.2,0.81,20,3,0.1,995329796
263,0.2,0.81,20,3,0.1,1335648450
264,0.2,0.81,20,3,0.1,1378713521
265,0.2,0.81,20,3,0.1,642788668
266,0.2,0.81,20,3,0.1,497970747
267,0.2,0.81,20,3,0.1,2113648179
268,0.2,0.81,20,3,0.1,1989145725
269,0.2,0.81,20,3,0.1,1924156009
270,0.2,0.81,20,3,0.1,2054819419
271,0.2,0.81,20,3,0.1,1542718698
272,0.2,0.81,20,3,0.1,1697012000
273,0.2,0.81,20,3,0.1,1172746397
274,0.2,0.81,20,3,0.1,615761549
275,0.2,0.81,20,3,0.1,1337978946
276,0.2,0.81,20,3,0.1,291513882
277,0.2,0.81,20,3,0.1,942078330
278,0.2,0.81,20,3,0.1,1612910787
279,0.2,0.81,20,3,0.1,984839390
280,0.2,0.81,20,3,0.1,785816497
281,0.2,0.81,20,3,0.1,734120775
282,0.2,0.81,20,3,0.1,398105559
283,0.2,0.81,20,3,0.1,167999078
284,0.2,0.81,20,3,0.1,86850490
285,0.2,0.81,20,3,0.1,209098770
286,0.2,0.81,20,3,0.1,1115234313
287,0.2,0.81,20,3,0.1,718150594
288,0.2,0.81,20,3,0.1,77920235
289,0.2,0.81,20,3,0.1,1106134256
290,0.2,0.81,20,3,0.1,486595500
291,0.2,0.81,20,3,0.1,1206490900
292,0.2,0.81,20,3,0.1,482548846
293,0.2,0.81,20,3,0.1,1946823877
294,0.2,0.81,20,3,0.1,2041240578
295,0.2,0.81,20,3,0.1,930557810
296,0.2,0.81,20,3,0.1,1384752318
297,0.2,0.81,20,3,0.1,1350409177
298,0.2,0.81,20,3,0.1,366103532
299,0.2,0.81,20,3,0.1,131775726
300,0.2,0.81,20,3,0.1,1332533751
301,0.2,0.81,20,3,0.1,1608074498
302,0.2,0.81,20,3,0.1,972805052
303,0.2,0.81,20,3,0.1,662554127
304,0.2,0.81,20,3,0.1,1705665100
305,0.2,0.81,20,3,0.1,1982593021
306,0.2,0.81,20,3,0.1,413797446
307,0.2,0.81,20,3,0.1,1538751374
308,0.2,0.81,20,3,0.1,704347143
309,0.2,0.81,20,3,0.1,855486501
310,0.2,0.81,20,3,0.1,430895384
311,0.2,0.81,20,3,0.1,294558171
312,0.2,0.81,20,3,0.1,83944693
313,0.2,0.81,20,3,0.1,1673708851
314,0.2,0.81,20,3,0.1,1124359288
315,0.2,0.81,20,3,0.1,1496244628
316,0.2,0.81,20,3,0.1,1942164402
317,0.2,0.81,20,3,0.1,1571416879
318,0.2,0.81,20,3,0.1,2059509518
319,0.2,0.81,20,3,0.1,1338124486
320,0.2,0.81,20,3,0.1,1686773668
321,0.2,0.81,20,3,0.1,1483193831
322,0.2,0.81,20,3,0.1,1840988172
323,0.2,0.81,20,3,0.1,1742415130
324,0.2,0.81,20,3,0.1,92983915
325,0.2,0.81,20,3,0.1,798744444
326,0.2,0.81,20,3,0.1,307617459
327,0.2,0.81,20,3,0.1,765573290
328,0.2,0.81,20,3,0.1,636063940
329,0.2,0.81,20,3,0.1,580054525
330,0.2,0.81,20,3,0.1,377203899
331,0.2,0.81,20,3,0.1,11517458
332,0.2,0.81,20,3,0.1,1587643035
333,0.2,0.81,20,3,0.1,1699068593
334,0.2,0.81,20,3,0.1,1275238898
335,0.2,0.81,20,3,0.1,655981571
336,0.2,0.81,20,3,0.1,460932473
337,0.2,0.81,20,3,0.1,1263549066
338,0.2,0.81,20,3,0.1,1850152208
339,0.2,0.81,20,3,0.1,425570299
340,0.2,0.81,20,3,0.1,861490224
341,0.2,0.81,20,3,0.1,1782216529
342,0.2,0.81,20,3,0.1,912144102
343,0.2,0.81,20,3,0.1,76897425
344,0.2,0.81,20,3,0.1,2091593432
345,0.2,0.81,20,3,0.1,1878972773
346,0.2,0.81,20,3,0.1,1671740681
347,0.2,0.81,20,3,0.1,368306967
348,0.2,0.81,20,3,0.1,725042763
349,0.2,0.81,20,3,0.1,880657975
350,0.2,0.81,20,3,0.1,622122815
351,0.2,0.81,20,3,0.1,1403892633
352,0.2,0.81,20,3,0.1,1223651925
353,0.2,0.81,20,3,0.1,459689470
354,0.2,0.81,20,3,0.1,1335639764
355,0.2,0.81,20,3,0.1,102307237
356,0.2,0.81,20,3,0.1,975716017
357,0.2,0.81,20,3,0.1,363822538
358,0.2,0.81,20,3,0.1,340988707
359,0.2,0.81,20,3,0.1,1482486575
360,0.2,0.81,20,3,0.1,1054932489
361,0.2,0.81,20,3,0.1,1155246891
362,0.2,0.81,20,3,0.1,647840229
363,0.2,0.81,20,3,0.1,1967398766
364,0.2,0.81,20,3,0.1,1952324347
365,0.2,0.81,20,3,0.1,1692729352
366,0.2,0.81,20,3,0.1,701257945
367,0.2,0.81,20,3,0.1,1027735564
368,0.2,0.81,20,3,0.1,832813631
369,0.2,0.81,20,3,0.1,1046933558
370,0.2,0.81,20,3,0.1,145113580
371,0.2,0.81,20,3,0.1,1581990142
372,0.2,0.81,20,3,0.1,967536737
373,0.2,0.81,20,3,0.1,459588152
374,0.2,0.81,20,3,0.1,2077168896
375,0.2,0.81,20,3,0.1,1033117601
376,0.2,0.81,20,3,0.1,936930504
377,0.2,0.81,20,3,0.1,1587903345
378,0.2,0.81,20,3,0.1,802016094
379,0.2,0.81,20,3,0.1,1321407773
380,0.2,0.81,20,3,0.1,570867280
381,0.2,0.81,20,3,0.1,208904964
382,0.2,0.81,20,3,0.1,1210682919
383,0.2,0.81,20,3,0.1,1265693154
384,0.2,0.81,20,3,0.1,1664889964
385,0.2,0.81,20,3,0.1,1783903761
386,0.2,0.81,20,3,0.1,960279510
387,0.2,0.81,20,3,0.1,109529307
388,0.2,0.81,20,3,0.1,2054904821
389,0.2,0.81,20,3,0.1,2146329200
390,0.2,0.81,20,3,0.1,1605108393
391,0.2,0.81,20,3,0.1,1838515489
392,0.2,0.81,20,3,0.1,1004233161
393,0.2,0.81,20,3,0.1,1311006456
394,0.2,0.81,20,3,0.1,2053781877
395,0.2,0.81,20,3,0.1,2064904213
396,0.2,0.81,20,3,0.1,1620181192
397,0.2,0.81,20,3,0.1,292215230
398,0.2,0.81,20,3,0.1,1104687457
399,0.2,0.81,20,3,0.1,611938117
400,0.2,0.81,20,3,0.1,789029517
401,0.2,0.81,20,3,0.1,648697566
402,0.2,0.81,20,3,0.1,1911709097
403,0.2,0.81,20,3,0.1,1015748272
404,0.2,0.81,20,3,0.1,1635656590
405,0.2,0.81,20,3,0.1,1970248210
406,0.2,0.81,20,3,0.1,330725009
407,0.2,0.81,20,3,0.1,582565710
408,0.2,0.81,20,3,0.1,1829793015
409,0.2,0.81,20,3,0.1,1262906181
410,0.2,0.81,20,3,0.1,254730335
411,0.2,0.81,20,3,0.1,1904505940
412,0.2,0.81,20,3,0.1,261469239
413,0.2,0.81,20,3,0.1,1608528156
414,0.2,0.81,20,3,0.1,1280295264
415,0.2,0.81,20,3,0.1,1267167303
416,0.2,0.81,20,3,0.1,151753491
417,0.2,0.81,20,3,0.1,1183716958
418,0.2,0.81,20,3,0.1,2053067176
419,0.2,0.81,20,3,0.1,880701098
420,0.2,0.81,20,3,0.1,1383949116
421,0.2,0.81,20,3,0.1,1813578302
422,0.2,0.81,20,3,0.1,1622101133
423,0.2,0.81,20,3,0.1,1902603421
424,0.2,0.81,20,3,0.1,916158478
425,0.2,0.81,20,3,0.1,1132140410
426,0.2,0.81,20,3,0.1,730895133
427,0.2,0.81,20,3,0.1,1882130932
428,0.2,0.81,20,3,0.1,1680100901
429,0.2,0.81,20,3,0.1,1367497840
430,0.2,0.81,20,3,0.1,2081796167
431,0.2,0.81,20,3,0.1,1659095548
432,0.2,0.81,20,3,0.1,1020514134
433,0.2,0.81,20,3,0.1,137459048
434,0.2,0.81,20,3,0.1,1030995911
435,0.2,0.81,20,3,0.1,1988454060
436,0.2,0.81,20,3,0.1,1082763825
437,0.2,0.81,20,3,0.1,200015804
438,0.2,0.81,20,3,0.1,831492653
439,0.2,0.81,20,3,0.1,1860763020
440,0.2,0.81,20,3,0.1,1317050395
441,0.2,0.81,20,3,0.1,1560884002
442,0.2,0.81,20,3,0.1,622608438
443,0.2,0.81,20,3,0.1,1565380428
444,0.2,0.81,20,3,0.1,145711935
445,0.2,0.81,20,3,0.1,314903570
446,0.2,0.81,20,3,0.1,1883222162
447,0.2,0.81,20,3,0.1,935799894
448,0.2,0.81,20,3,0.1,2014152423
449,0.2,0.81,20,3,0.1,1777951008
450,0.2,0.81,20,3,0.1,2078413888
451,0.2,0.81,20,3,0.1,1514605968
452,0.2,0.81,20,3,0.1,446758694
453,0.2,0.81,20,3,0.1,689687185
454,0.2,0.81,20,3,0.1,556348871
455,0.2,0.81,20,3,0.1,1233520935
456,0.2,0.81,20,3,0.1,495323543
457,0.2,0.81,20,3,0.1,1764403318
458,0.2,0.81,20,3,0.1,354219175
459,0.2,0.81,20,3,0.1,2034923367
460,0.2,0.81,20,3,0.1,253681773
461,0.2,0.81,20,3,0.1,1815733449
462,0.2,0.81,20,3,0.1,1240385328
463,0.2,0.81,20,3,0.1,65587137
464,0.2,0.81,20,3,0.1,860192960
465,0.2,0.81,20,3,0.1,522598123
466,0.2,0.81,20,3,0.1,877681770
467,0.2,0.81,20,3,0.1,386449463
468,0.2,0.81,20,3,0.1,1041889620
469,0.2,0.81,20,3,0.1,1946664681
470,0.2,0.81,20,3,0.1,79106893
471,0.2,0.81,20,3,0.1,1804292329
472,0.2,0.81,20,3,0.1,310995910
473,0.2,0.81,20,3,0.1,272818365
474,0.2,0.81,20,3,0.1,1550236014
475,0.2,0.81,20,3,0.1,769711982
476,0.2,0.81,20,3,0.1,1691389001
477,0.2,0.81,20,3,0.1,1224122083
478,0.2,0.81,20,3,0.1,1776161293
479,0.2,0.81,20,3,0.1,1538049296
480,0.2,0.81,20,3,0.1,2051029482
481,0.2,0.81,20,3,0.1,1460816947
482,0.2,0.81,20,3,0.1,324344033
483,0.2,0.81,20,3,0.1,1204279392
484,0.2,0.81,20,3,0.1,1440345454
485,0.2,0.81,20,3,0.1,1781954092
486,0.2,0.81,20,3,0.1,1732695572
487,0.2,0.81,20,3,0.1,953839180
488,0.2,0.81,20,3,0.1,1397402925
489,0.2,0.81,20,3,0.1,1105741500
490,0.2,0.81,20,3,0.1,237431756
491,0.2,0.81,20,3,0.1,1577206820
492,0.2,0.81,20,3,0.1,1307027522
493,0.2,0.81,20,3,0.1,1429161143
494,0.2,0.81,20,3,0.1,2058451279
495,0.2,0.81,20,3,0.1,1545201474
496,0.2,0.81,20,3,0.1,1408069959
497,0.2,0.81,20,3,0.1,1378293484
498,0.2,0.81,20,3,0.1,195030580
499,0.2,0.81,20,3,0.1,706385928
500,0.2,0.81,20,3,0.1,1948617720
501,0.2,0.81,20,3,0.1,1971404184
502,0.2,0.81,20,3,0.1,1820745689
503,0.2,0.81,20,3,0.1,1946926571
504,0.2,0.81,20,3,0.1,1308744330
505,0.2,0.81,20,3,0.1,1263157804
506,0.2,0.81,20,3,0.1,735820048
507,0.2,0.81,20,3,0.1,665322686
508,0.2,0.81,20,3,0.1,1505212493
509,0.2,0.81,20,3,0.1,477697512
510,0.2,0.81,20,3,0.1,1604211219
511,0.2,0.81,20,3,0.1,1751884995
512,0.2,0.81,20,3,0.1,1400855249
513,0.2,0.81,20,3,0.1,1401011668
514,0.2,0.81,20,3,0.1,133896234
515,0.2,0.81,20,3,0.1,1112562187
516,0.2,0.81,20,3,0.1,1805523221
517,0.2,0.81,20,3,0.1,1074016371
518,0.2,0.81,20,3,0.1,1064512954
519,0.2,0.81,20,3,0.1,512748881
520,0.2,0.81,20,3,0.1,1043156618
521,0.2,0.81,20,3,0.1,1942647803
522,0.2,0.81,20,3,0.1,1597230401
523,0.2,0.81,20,3,0.1,968050732
524,0.2,0.81,20,3,0.1,1865942926
525,0.2,0.81,20,3,0.1,1015578878
526,0.2,0.81,20,3,0.1,1542570343
527,0.2,0.81,20,3,0.1,662074697
528,0.2,0.81,20,3,0.1,243902595
529,0.2,0.81,20,3,0.1,1025689303
530,0.2,0.81,20,3,0.1,1672795437
531,0.2,0.81,20,3,0.1,394692467
532,0.2,0.81,20,3,0.1,1880452982
533,0.2,0.81,20,3,0.1,1894721641
534,0.2,0.81,20,3,0.1,2064496341
535,0.2,0.81,20,3,0.1,362961287
536,0.2,0.81,20,3,0.1,789496145
537,0.2,0.81,20,3,0.1,1507051048
538,0.2,0.81,20,3,0.1,441549927
539,0.2,0.81,20,3,0.1,510495876
540,0.2,0.81,20,3,0.1,924231189
541,0.2,0.81,20,3,0.1,842186189
542,0.2,0.81,20,3,0.1,1835057215
543,0.2,0.81,20,3,0.1,1880178533
544,0.2,0.81,20,3,0.1,306144268
545,0.2,0.81,20,3,0.1,1727704529
546,0.2,0.81,20,3,0.1,1600958815
547,0.2,0.81,20,3,0.1,133587679
548,0.2,0.81,20,3,0.1,298734619
549,0.2,0.81,20,3,0.1,2114184711
550,0.2,0.81,20,3,0.1,369396674
551,0.2,0.81,20,3,0.1,1163219078
552,0.2,0.81,20,3,0.1,690611737
553,0.2,0.81,20,3,0.1,660221406
554,0.2,0.81,20,3,0.1,1998575453
555,0.2,0.81,20,3,0.1,1164979336
556,0.2,0.81,20,3,0.1,1318947397
557,0.2,0.81,20,3,0.1,794006427
558,0.2,0.81,20,3,0.1,1407390537
559,0.2,0.81,20,3,0.1,953316743
560,0.2,0.81,20,3,0.1,1594190226
561,0.2,0.81,20,3,0.1,102528737
562,0.2,0.81,20,3,0.1,2112850207
563,0.2,0.81,20,3,0.1,971155219
564,0.2,0.81,20,3,0.1,606265324
565,0.2,0.81,20,3,0.1,291251204
566,0.2,0.81,20,3,0.1,1542347183
567,0.2,0.81,20,3,0.1,210225068
568,0.2,0.81,20,3,0.1,1820941333
569,0.2,0.81,20,3,0.1,1736376004
570,0.2,0.81,20,3,0.1,844752256
571,0.2,0.81,20,3,0.1,1864140090
572,0.2,0.81,20,3,0.1,1987907591
573,0.2,0.81,20,3,0.1,53501219
574,0.2,0.81,20,3,0.1,1690388781
575,0.2,0.81,20,3,0.1,38071179
576,0.2,0.81,20,3,0.1,966757150
577,0.2,0.81,20,3,0.1,1365625680
578,0.2,0.81,20,3,0.1,1937486808
579,0.2,0.81,20,3,0.1,1886555976
580,0.2,0.81,20,3,0.1,1367600771
581,0.2,0.81,20,3,0.1,879214852
582,0.2,0.81,20,3,0.1,246770796
583,0.2,0.81,20,3,0.1,582115369
584,0.2,0.81,20,3,0.1,730480939
585,0.2,0.81,20,3,0.1,824901039
586,0.2,0.81,20,3,0.1,1293058189
587,0.2,0.81,20,3,0.1,1259198765
588,0.2,0.81,20,3,0.1,1786915630
589,0.2,0.81,20,3,0.1,590387661
590,0.2,0.81,20,3,0.1,673228729
591,0.2,0.81,20,3,0.1,2082889379
592,0.2,0.81,20,3,0.1,1675000624
593,0.2,0.81,20,3,0.1,1735795799
594,0.2,0.81,20,3,0.1,921918669
595,0.2,0.81,20,3,0.1,1221695103
596,0.2,0.81,20,3,0.1,922998597
597,0.2,0.81,20,3,0.1,1859310729
598,0.2,0.81,20,3,0.1,723771366
599,0.2,0.81,20,3,0.1,189450556
600,0.2,0.81,20,3,0.1,1411810490
601,0.2,0.81,20,3,0.1,1389924496
602,0.2,0.81,20,3,0.1,2058458634
603,0.2,0.81,20,3,0.1,77489547
604,0.2,0.81,20,3,0.1,1488560742
605,0.2,0.81,20,3,0.1,1219904687
606,0.2,0.81,20,3,0.1,1130625527
607,0.2,0.81,20,3,0.1,1895252402
608,0.2,0.81,20,3,0.1,760835074
609,0.2,0.81,20,3,0.1,267384024
610,0.2,0.81,20,3,0.1,530795203
611,0.2,0.81,20,3,0.1,1985160586
612,0.2,0.81,20,3,0.1,806198287
613,0.2,0.81,20,3,0.1,315155039
614,0.2,0.81,20,3,0.1,333646367
615,0.2,0.81,20,3,0.1,219993136
616,0.2,0.81,20,3,0.1,548117452
617,0.2,0.81,20,3,0.1,672931996
618,0.2,0.81,20,3,0.1,1219233897
619,0.2,0.81,20,3,0.1,1550765387
620,0.2,0.81,20,3,0.1,1243946216
621,0.2,0.81,20,3,0.1,2079513391
622,0.2,0.81,20,3,0.1,1139938433
623,0.2,0.81,20,3,0.1,1033302025
624,0.2,0.81,20,3,0.1,1512173633
625,0.2,0.81,20,3,0.1,1099549641
626,0.2,0.81,20,3,0.1,478720440
627,0.2,0.81,20,3,0.1,1877847732
628,0.2,0.81,20,3,0.1,1696822506
629,0.2,0.81,20,3,0.1,1926369888
630,0.2,0.81,20,3,0.1,1097270787
631,0.2,0.81,20,3,0.1,958062598
632,0.2,0.81,20,3,0.1,1945330591
633,0.2,0.81,20,3,0.1,1480112655
634,0.2,0.81,20,3,0.1,421259321
635,0.2,0.81,20,3,0.1,1746421696
636,0.2,0.81,20,3,0.1,1339496232
637,0.2,0.81,20,3,0.1,1121106462
638,0.2,0.81,20,3,0.1,374357722
639,0.2,0.81,20,3,0.1,1737265491
640,0.2,0.81,20,3,0.1,906780984
641,0.2,0.81,20,3,0.1,1037839666
642,0.2,0.81,20,3,0.1,493203153
643,0.2,0.81,20,3,0.1,758555768
644,0.2,0.81,20,3,0.1,1120531024
645,0.2,0.81,20,3,0.1,1613656908
646,0.2,0.81,20,3,0.1,2023669199
647,0.2,0.81,20,3,0.1,1632131758
648,0.2,0.81,20,3,0.1,1698023037
649,0.2,0.81,20,3,0.1,1792737983
650,0.2,0.81,20,3,0.1,1733012116
651,0.2,0.81,20,3,0.1,1858793189
652,0.2,0.81,20,3,0.1,1762009024
653,0.2,0.81,20,3,0.1,482137217
654,0.2,0.81,20,3,0.1,1225754679
655,0.2,0.81,20,3,0.1,336887946
656,0.2,0.81,20,3,0.1,1969330665
657,0.2,0.81,20,3,0.1,2119074832
658,0.2,0.81,20,3,0.1,392461992
659,0.2,0.81,20,3,0.1,1470260700
660,0.2,0.81,20,3,0.1,618971778
661,0.2,0.81,20,3,0.1,155804388
662,0.2,0.81,20,3,0.1,1681910522
663,0.2,0.81,20,3,0.1,2031013264
664,0.2,0.81,20,3,0.1,1336010616
665,0.2,0.81,20,3,0.1,261617375
666,0.2,0.81,20,3,0.1,2060815016
667,0.2,0.81,20,3,0.1,673127308
668,0.2,0.81,20,3,0.1,1896905525
669,0.2,0.81,20,3,0.1,662226100
670,0.2,0.81,20,3,0.1,1783809777
671,0.2,0.81,20,3,0.1,362308061
672,0.2,0.81,20,3,0.1,1676062928
673,0.2,0.81,20,3,0.1,125285087
674,0.2,0.81,20,3,0.1,119902040
675,0.2,0.81,20,3,0.1,960703537
676,0.2,0.81,20,3,0.1,668325350
677,0.2,0.81,20,3,0.1,1937785687
678,0.2,0.81,20,3,0.1,1229785930
679,0.2,0.81,20,3,0.1,717344645
680,0.2,0.81,20,3,0.1,1164004489
681,0.2,0.81,20,3,0.1,630142221
682,0.2,0.81,20,3,0.1,626720737
683,0.2,0.81,20,3,0.1,577273514
684,0.2,0.81,20,3,0.1,1698271748
685,0.2,0.81,20,3,0.1,738872748
686,0.2,0.81,20,3,0.1,1334287986
687,0.2,0.81,20,3,0.1,102202077
688,0.2,0.81,20,3,0.1,1331487734
689,0.2,0.81,20,3,0.1,1400568171
690,0.2,0.81,20,3,0.1,1212303559
691,0.2,0.81,20,3,0.1,955069157
692,0.2,0.81,20,3,0.1,683530271
693,0.2,0.81,20,3,0.1,1998875656
694,0.2,0.81,20,3,0.1,513341950
695,0.2,0.81,20,3,0.1,267284854
696,0.2,0.81,20,3,0.1,1918643988
697,0.2,0.81,20,3,0.1,22753044
698,0.2,0.81,20,3,0.1,2070576980
699,0.2,0.81,20,3,0.1,1844913682
700,0.2,0.81,20,3,0.1,500692432
701,0.2,0.81,20,3,0.1,1045710662
702,0.2,0.81,20,3,0.1,395515494
703,0.2,0.81,20,3,0.1,407313847
704,0.2,0.81,20,3,0.1,1515703318
705,0.2,0.81,20,3,0.1,1516693310
706,0.2,0.81,20,3,0.1,135355589
707,0.2,0.81,20,3,0.1,1803427455
708,0.2,0.81,20,3,0.1,1202634463
709,0.2,0.81,20,3,0.1,17258588
710,0.2,0.81,20,3,0.1,1189750742
711,0.2,0.81,20,3,0.1,1856165874
712,0.2,0.81,20,3,0.1,925546960
713,0.2,0.81,20,3,0.1,37243861
714,0.2,0.81,20,3,0.1,1631894138
715,0.2,0.81,20,3,0.1,181822540
716,0.2,0.81,20,3,0.1,513854749
717,0.2,0.81,20,3,0.1,1994919460
718,0.2,0.81,20,3,0.1,2096933534
719,0.2,0.81,20,3,0.1,110008981
720,0.2,0.81,20,3,0.1,547864818
721,0.2,0.81,20,3,0.1,161761418
722,0.2,0.81,20,3,0.1,1574260406
723,0.2,0.81,20,3,0.1,1934123810
724,0.2,0.81,20,3,0.1,1364124000
725,0.2,0.81,20,3,0.1,1594177443
726,0.2,0.81,20,3,0.1,2131851204
727,0.2,0.81,20,3,0.1,1475209645
728,0.2,0.81,20,3,0.1,1033444022
729,0.2,0.81,20,3,0.1,1012335185
